number,quote
925,"she stabbed him in the dark, not realizing that he was dead already, but somehow deduced that he had a watch in his pyjama pocket, took it out, put back the hands blindly and gave it the requisite dent."
926,I do not think you have either of you appreciated the most interesting point about that watch.
927,"Yes, but the question Was it later? can also be answered in the affirmative. I agree with your theory, M. Bouc, and so, I think, does M. The First Murderer came earlier than 1:15, the Second Murderer came after 1:15. And as regards the question of left-handedness, ought we not to take steps to ascertain which of the passengers is left-handed?"
928,"You may have noticed that I made each passenger write either a signature or an address. That is not conclusive, because some people do certain actions with the right hand and others with the left. Some write right-handed, but play golf left-handed. Still it is something. Every person questioned took the pen in their right hand—with the exception of Princess Dragomiroff, who refused to write."
929,"No, I would not say that. But I think more force than an elderly woman could display, and Princess Dragomiroffs physique is particularly frail."
930,"It might be a question of the influence of mind over body,"
931,Princess Dragomiroff has great personality and immense will power. But let us pass from that for the moment.
932,"To questions Nos. 9 and 10. Can we be sure that Ratchett was stabbed by more than one person, and what other explanation of the wounds can there be? In my opinion, medically speaking, there can be no other explanation of those wounds. To suggest that one man struck first feebly and then with violence, first with the right hand and then with the left, and after an interval of perhaps half an hour inflicted fresh wounds on a dead body—well, it does not make sense."
933,It does not make sense. And you think that two murderers do make sense?
934,"As you yourself have said, what other explanation can there be?"
935,I do not understand in the least of what you are talking.
936,"It is of no use denying. That is the truth, is it not?"
937,"I am Helena Goldenberg, the younger sister of Mrs. Armstrong."
938,"In fact, all that your husband and you told me was a tissue of lies."
939,"I am glad you admit the fact so freely, Madame. Will you now tell me your reasons for so doing and also for altering your Christian name on your passport."
940,"Your family is, I know, a proud and ancient one. It would be bitter indeed for you to have your wife dragged into an unpleasant police case. With that I can sympathize. But how, then, do you explain the presence of your wifes handkerchief actually in the dead mans compartment?"
941,Because we heard that a handkerchief had been found with the initial H on it. We talked the matter over together before we came to be interviewed. I pointed out to Helena that if it were seen that her Christian name began with an H she would immediately be subjected to much more rigorous questioning. And the thing was so simple—to alter Helena to Elena was easily done.
942,"You have, M. le Comte, the makings of a very fine criminal,"
943,"A great natural ingenuity, and an apparently remorseless determination to mislead justice."
944,"You need not make a long business of this, Messieurs. Your next question will be—how did my handkerchief come to be lying by a murdered mans body? My reply to that is that I have no idea."
945,"You will excuse me, Madame, but how much can we rely upon the truthfulness of your replies?"
946,"Those blows—the ones delivered with great force penetrating the muscle—never, never could anyone with so frail a physique inflict them."
947,"of the incident this morning when I said to her that the strength was in her will rather than in her arm. It was in the nature of a trap, that remark. I wanted to see if she would look down at her right or her left arm. She did neither. She looked at them both. But she made a strange reply. She said, No, I have no strength in these. I do not know whether to be sorry or glad. A curious remark that. It confirms me in my belief about the crime."
948,"Lies—and again lies—it amazes me, the amount of lies we had told to us this morning."
949,I shall be very disappointed if it is not so.
950,But there is still some information that I think you might be able to give us.
951,"we know more than you think. If Miss Debenham is innocent, why did she conceal that fact? Why did she tell me that she had never been in America?"
952,"I wished to ask you, Mademoiselle, why you lied to us this morning?"
953,"Miss Debenhams got nothing to do with this business—nothing, do you hear? And if shes worried and interfered with, youll have me to deal with."
