number,quote
1963,"You need not offer apologies, Messieurs. I understand a murder has taken place. Naturally, you must interview all the passengers. I shall be glad to give all the assistance in my power."
1964,"You are most amiable, Madame,"
1965,Not at all. It is a duty. What do you wish to know?
1966,"Your full Christian names and address, Madame. Perhaps you would prefer to write them yourself?"
1967,"My name, Madame, is Hercule Poirot—at your service."
1968,Yes. I remember now. This is Destiny.
1969,"Voilà une grande dame,"
1970,"What do you think of her, my friend?"
1971,what she meant by Destiny.
1972,"Well, Messieurs,"
1973,what can I do for you?
1974,"You understand, Monsieur,"
1975,that in view of what has occurred I am obliged to put certain questions to all the passengers.
1976,surely it is on his passport?
1977,"The name on his passport is Ratchett,"
1978,"But that, Monsieur, is not his real name. He is the man Cassetti, who was responsible for a celebrated kidnapping outrage in America."
1979,She can tell you nothing more than I have.
1980,But all the same I think I should like to have just one little word with Madame la Comtesse.
1981,"But you understand, it is necessary for my report."
1982,You belong to the League of Nations?
1983,"I belong to the world, Madame,"
1984,I work mainly in London. You speak English?
1985,"Well, that did not advance us much."
1986,"No,"
1987,Two people who saw nothing and heard nothing.
1988,Shall we now see the Italian?
1989,"Miss Debenham,"
1990,is a lady.
1991,Ah!
1992,So you do not think that she is likely to be implicated in this crime?
1993,"She did. She commented at once upon his somewhat unpleasant appearance. If a woman is concerned, as you seem to think (to my mind without any evidence but mere assumption), I can assure you that Miss Debenham could not possibly be indicated."
1994,"You feel warmly in the matter,"
1995,"I really don’t know what you mean,"
1996,"Now, Monsieur, cast your mind back,"
1997,"It was cold outside. You have returned to the train. You sit down again, you smoke—perhaps a cigarette, perhaps a pipe—"
1998,"Well, you can’t go about having blood feuds and stabbing each other like Corsicans or the Mafia,"
1999,"Say what you like, trial by jury is a sound system."
2000,"I am sure that would be your view. Well, Colonel Arbuthnot, I do not think there is anything more I have to ask you. There is nothing you yourself can recall last night that in any way struck you—or shall we say strikes you now looking back—as suspicious?"
2001,"Well, the door of it was not quite closed. And the fellow inside peered out in a furtive sort of way. Then he pulled the door to quickly. Of course, I know there’s nothing in that—but it just struck me as a bit odd. I mean, it’s quite usual to open a door and stick your head out if you want to see anything. But it was the furtive way he did it that caught my attention."
2002,"Ye-es,"
2003,"I told you there was nothing to it,"
2004,does a pukka sahib mean?
2005,"It means,"
2006,that Miss Debenham’s father and brothers were at the same kind of school as Colonel Arbuthnot.
2007,Then it has nothing to do with the crime at all.
2008,"Exactly,"
2009,Guess I’d better come clean.
2010,"It will certainly be advisable for you to tell us all you know,"
2011,You’d have said a mouthful if there was anything I did know. But I don’t. I know nothing at all—just as I said. But I ought to know something. That’s what makes me sore. I ought to.
2012,"That passport’s a bit of bluff,"
2013,"He knew something,"
2014,"He certainly knew more than he told his secretary,"
2015,"Did he tell you anything about this enemy of his? Did he, for instance, say why his life was threatened?"
2016,"No, he was kinder reticent about that part of it. Just said the fellow was out for his blood and meant to get it."
2017,"A small man—dark—with a womanish voice,"
2018,"You knew who he really was, of course?"
2019,"A description which applies to no one on the train,"
2020,"And now,"
2021,we will delight the heart of M. Bouc and see the Italian.
2022,"It is very respectable, very well dressed, but underneath it is all wrong. Out of my experience, I should say he was the big crook. I give you my opinion for what it is worth."
2023,"Your opinion is quite right,"
2024,"Ratchett was Cassetti, the kidnapper."
2025,What did I tell you? I have learned to be very acute—to read the face. It is necessary. Only in America do they teach you the proper way to sell.
2026,"Ah, well, these things they happen,"
2027,"and he is an Italian, and Italians use the knife! And they are great liars! I do not like Italians."
2028,"Ça se voit,"
2029,"Well, it may be that you are right, but I will point out to you, my friend, that there is absolutely no evidence against the man."
2030,And what about the psychology? Do not Italians stab?
2031,"Assuredly,"
2032,"Especially in the heat of a quarrel. But this—this is a different kind of crime. I have the little idea, my friend, that this is a crime very carefully planned and staged. It is a far-sighted, long-headed crime. It is not—how shall I express it?—a Latin crime. It is a crime that shows traces of a cool, resourceful, deliberate brain—I think an Anglo-Saxon brain."
2033,And what do you think of the Armstrong affair?
2034,"It was quite abominable,"
2035,"You are travelling from Baghdad, I believe, Miss Debenham?"
2036,You are impertinent.
2037,What is your opinion of the lady who shares your compartment—Miss Ohlsson?
2038,"It needs explaining. If it means what you suspect it means, then they are both of them in it together—she and the stiff Englishman."
2039,"See you, if they were both in this together, what should we expect to find—that each of them would provide an alibi for the other. Is not that so? But no—that does not happen. Miss Debenham’s alibi is provided by a Swedish woman whom she has never seen before, and Colonel Arbuthnot’s alibi is vouched for by MacQueen, the dead man’s secretary. No, that solution of the puzzle is too easy."
2040,"I think you are wrong, my friend. I do not see that young English girl as a criminal."
2041,"Ah, well,"
2042,"to the final name on our list. Hildegarde Schmidt, lady’s maid."
2043,The conductor often has to answer bells at night. Do you remember which compartment it was?
2044,"Towards me, Monsieur. He apologized and passed on down the corridor towards the dining car. A bell began ringing, but I do not think he answered it."
2045,I do not understand. How is it—?
2046,"It is just a question of times,"
2047,"All a matter of routine. This poor conductor, he seems to have had a busy night—first waking you and then answering bells."
2048,"It was an abominable crime,"
2049,The three sleeping car attendants are coming in. Will you be so kind as to tell me which is the one you met last night as you were going with the rug to the Princess?
